,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
520,1495548799418499072,Sun Feb 20 23:59:54 +0000 2022,0,Nikmatnya senin masuk jam 7 ,1495548799418499072,,,in,tgr-smg,0,0,0,https://x.com/robiihahwaluyo/status/1495548799418499072,222381032,robiihahwaluyo
521,1495548807475793921,Sun Feb 20 23:59:56 +0000 2022,0,Kit peyuttt,1495548807475793921,,,in,,0,1,0,https://x.com/H0TPINGKEU/status/1495548807475793921,1316558925060141056,H0TPINGKEU
522,1495548803369295876,Sun Feb 20 23:59:55 +0000 2022,0,intimidating era,1495548803369295876,,,in,보이즈가 집에 있다🏘,0,0,0,https://x.com/i02Sim/status/1495548803369295876,1246751778705674242,i02Sim
523,1495548818699423747,Sun Feb 20 23:59:58 +0000 2022,0,tan cerca ,1495548818699423747,,,in,,0,0,0,https://x.com/rogarcilazo98/status/1495548818699423747,1243314339198783488,rogarcilazo98
524,1495548807551270912,Sun Feb 20 23:59:56 +0000 2022,0,ada yang masih cari ini gak ya?? NIATNYA mo lepas tp g tau mo ksh harga brp : https://t.co/Zp8Nh6RS7p,1495548807551270912,https://pbs.twimg.com/media/FMFBtUWaUAIWNmO.jpg,,in,,0,0,25,https://x.com/honggwonho/status/1495548807551270912,1492727043918016513,honggwonho
525,1494025696657608706,Thu Feb 17 08:56:58 +0000 2022,0,@5150BARBIEE BALI,1494234407342727170,,,in,WORLDWIDE,0,0,0,https://x.com/YELLOWCLAW/status/1494234407342727170,235542752,YELLOWCLAW
526,1495548800231899142,Sun Feb 20 23:59:54 +0000 2022,0,Alan ,1495548800231899142,,,in,"Corrientes, Argentina",0,0,0,https://x.com/gonzalocjscabj/status/1495548800231899142,425426957,gonzalocjscabj
527,1495548801096249344,Sun Feb 20 23:59:54 +0000 2022,0,ngakak banget kpopers yg demen chucky gara2 changmin wkwk dikira harganya 2jt an kalo segitu gua udh punya dari dulu ini harga aslinya $500 + $150 ongkir dan itung sendiri dah pajaknya wkwk harga bersih indo 18-20jt https://t.co/uuc51QID9M,1495548801096249344,https://pbs.twimg.com/tweet_video_thumb/FMFBtAGVUAIu8OC.jpg,,in,,0,0,0,https://x.com/agaaga_31/status/1495548801096249344,161290668,agaaga_31
528,1495548812131446784,Sun Feb 20 23:59:57 +0000 2022,1,siji wae dihargai.,1495548812131446784,,,in,"Wonosobo, Indonesia",0,0,0,https://x.com/fathan_ihza/status/1495548812131446784,1071192610054623232,fathan_ihza
529,1495548822440792065,Sun Feb 20 23:59:59 +0000 2022,0,Youngboy desativou a conta denovo ‍️‍️,1495548822440792065,,,in,Foda-se,0,1,0,https://x.com/PaulinhoH0017/status/1495548822440792065,909160462297845761,PaulinhoH0017
530,1495548772994195461,Sun Feb 20 23:59:48 +0000 2022,0,Holy Quran https://t.co/dpe0I93GE3,1495548772994195461,https://pbs.twimg.com/ext_tw_video_thumb/1495548699195457541/pu/img/CpyeXgRp5zMbMaQJ.jpg,,in,,0,0,0,https://x.com/rasillife/status/1495548772994195461,1219971815956762625,rasillife
531,1495548821396344832,Sun Feb 20 23:59:59 +0000 2022,0,Gagi,1495548821396344832,,,in,,0,0,0,https://x.com/Sjungwhaniie/status/1495548821396344832,1309698634624114691,Sjungwhaniie
532,1495548774495576065,Sun Feb 20 23:59:48 +0000 2022,0,takut bgt,1495548774495576065,,,in,,0,1,0,https://x.com/xyzahwa/status/1495548774495576065,2331216829,xyzahwa
533,1495548822625619968,Sun Feb 20 23:59:59 +0000 2022,1,Oh shit Runyam sudah,1495548822625619968,,,in,alam bawah sadar,0,0,0,https://x.com/sijahatmeong/status/1495548822625619968,1121216253849247745,sijahatmeong
534,1495548766539386880,Sun Feb 20 23:59:46 +0000 2022,0,Sosone rung merem,1495548766539386880,,,in,"Jepara, Indonesia",0,1,0,https://x.com/smogaxberuntung/status/1495548766539386880,849347216,smogaxberuntung
535,1495548811736981505,Sun Feb 20 23:59:57 +0000 2022,0,Ayee ,1495548811736981505,,,in,,0,0,0,https://x.com/Iloveaj16/status/1495548811736981505,528506745,Iloveaj16
536,1495548754056810499,Sun Feb 20 23:59:43 +0000 2022,0,Bersyukur banget punya mertua yang baiknya super duper.. Dah kayak orang tua sendiri. Mereka cerita ke aku sih gimana perlakuan mertua mereka dimasa lalu apalagi waktu itu masih tinggal bareng.,1495548754056810499,,,in,"Jetis , Argomulyo ,Cangkringan",0,0,0,https://x.com/etiksuryaa/status/1495548754056810499,1687810525,etiksuryaa
537,1495548793298763779,Sun Feb 20 23:59:52 +0000 2022,0,Hyun,1495548793298763779,,,in,ela/dela,0,0,0,https://x.com/angelssarada/status/1495548793298763779,995060362369208321,angelssarada
538,1495548813569757185,Sun Feb 20 23:59:57 +0000 2022,0,mcm nak pergi kenduri aku pakai ye,1495548813569757185,,,in,"Selangor, Malaysia",0,0,0,https://x.com/nisardzn/status/1495548813569757185,1015831771974254592,nisardzn
539,1495548762047057932,Sun Feb 20 23:59:45 +0000 2022,0,Priya,1495548762047057932,,,in,ela/dela,0,0,0,https://x.com/angelssarada/status/1495548762047057932,995060362369208321,angelssarada
540,1495548819164975107,Sun Feb 20 23:59:59 +0000 2022,2,BamBam Skrrt Skrrt #Skrrt #Skrrt_FHBBYO_OUTNOW #BamBam @BamBam1A,1495548819164975107,,,is,,0,0,0,https://x.com/BellQ18/status/1495548819164975107,892294117610278912,BellQ18
541,1495548807458979843,Sun Feb 20 23:59:56 +0000 2022,0,bener jg,1495548807458979843,,,in,,0,0,0,https://x.com/nosooese/status/1495548807458979843,998702667219091457,nosooese
542,1495548806121017344,Sun Feb 20 23:59:55 +0000 2022,0,huft mau nangis,1495548806121017344,,,in,,0,0,0,https://x.com/kotcne/status/1495548806121017344,912078534,kotcne
543,1495548768019746826,Sun Feb 20 23:59:46 +0000 2022,0,wooyoung y,1495548768019746826,,,in,any prns ,0,0,0,https://x.com/gatokgae/status/1495548768019746826,1478849387887480833,gatokgae
544,1495548820864012289,Sun Feb 20 23:59:59 +0000 2022,0,putsngina bakit,1495548820864012289,,,in,,0,0,0,https://x.com/heyliday/status/1495548820864012289,1335204763739164672,heyliday
545,1495548756087144451,Sun Feb 20 23:59:44 +0000 2022,0,Lapar kee tu kemain active shayang ni ,1495548756087144451,,,in,Melaka ↔ Terengganu,0,1,0,https://x.com/Ehh_Dhiaa/status/1495548756087144451,1655084784,Ehh_Dhiaa
546,1495548738261205000,Sun Feb 20 23:59:39 +0000 2022,0,BahKar,1495548738261205000,,,in,Reading a book ,0,0,0,https://x.com/MalusMess/status/1495548738261205000,1414258536499093507,MalusMess
547,1495548762344726528,Sun Feb 20 23:59:45 +0000 2022,0,Masih pagi loh ini... udah gerah ajaaa ,1495548762344726528,,,in,EXO Planet ,0,0,0,https://x.com/pupuwmeong/status/1495548762344726528,1482962704025686016,pupuwmeong
548,1495548816174772224,Sun Feb 20 23:59:58 +0000 2022,4,/nctzh/ aku bawa prompt lhc nih drop @ if u interested https://t.co/ixqOn09QXt,1495548816174772224,https://pbs.twimg.com/media/FMFAuC6aIAAUOFD.jpg,,in,,0,1,0,https://x.com/nctzenhalu/status/1495548816174772224,1009349127459631104,nctzenhalu
549,1495548821635432448,Sun Feb 20 23:59:59 +0000 2022,0,Dah deh,1495548821635432448,,,in,she/her,0,0,0,https://x.com/soynhan/status/1495548821635432448,1286583289264758784,soynhan
550,1495548754891399168,Sun Feb 20 23:59:43 +0000 2022,3,06.58: Arus lalin di Jl. Muhtar Raya Sawangan Depok terpantau lancar. | Bp Yanto #SimakElshinta https://t.co/O10Z7cPogF,1495548754891399168,https://pbs.twimg.com/ext_tw_video_thumb/1495548583524716544/pu/img/ZEpsvbFx85HAP9ep.jpg,,in,,0,0,0,https://x.com/RadioElshinta/status/1495548754891399168,121640063,RadioElshinta
551,1495548801498574849,Sun Feb 20 23:59:54 +0000 2022,0,-/-/- 16:30 6psx F,1495548801498574849,,,in,さいたまん,0,0,0,https://x.com/tare0034/status/1495548801498574849,1215718860,tare0034
552,1495548820460949505,Sun Feb 20 23:59:59 +0000 2022,0,-/-/- 08:00 7psx L,1495548820460949505,,,in,さいたまん,0,0,0,https://x.com/tare0049/status/1495548820460949505,1382371765,tare0049
553,1495548818498019331,Sun Feb 20 23:59:58 +0000 2022,0,-/-/- 04:00 7psx L,1495548818498019331,,,in,さいたまん,0,0,0,https://x.com/tare0047/status/1495548818498019331,1382365501,tare0047
554,1495548816539348996,Sun Feb 20 23:59:58 +0000 2022,0,-/-/- 16:30 7psx F,1495548816539348996,,,in,さいたまん,0,0,0,https://x.com/tare0045/status/1495548816539348996,1284898190,tare0045
555,1495548808012308481,Sun Feb 20 23:59:56 +0000 2022,0,-/-/- 14:20 6psx D,1495548808012308481,,,in,さいたまん,0,0,0,https://x.com/tare0039/status/1495548808012308481,1284868718,tare0039
556,1495548802438078464,Sun Feb 20 23:59:55 +0000 2022,0,-/-/- 15:40 6psx H,1495548802438078464,,,in,とくさん！？,0,0,0,https://x.com/tare0035/status/1495548802438078464,1215742255,tare0035
557,1495548800559058946,Sun Feb 20 23:59:54 +0000 2022,0,-/-/- 20:40 6psx H,1495548800559058946,,,in,,0,0,0,https://x.com/tare0032/status/1495548800559058946,1215734263,tare0032
558,1495548798747099136,Sun Feb 20 23:59:54 +0000 2022,0,-/-/- 10:50 6psx J,1495548798747099136,,,in,,0,0,0,https://x.com/tare0031/status/1495548798747099136,1215712400,tare0031
559,1495548755793391616,Sun Feb 20 23:59:43 +0000 2022,1,Ramadan club bro,1495548755793391616,,,in,she/her,0,0,0,https://x.com/LVQXI/status/1495548755793391616,1454115233627262986,LVQXI
560,1495548819492470785,Sun Feb 20 23:59:59 +0000 2022,0,iya bener,1495548819492470785,,,in,,0,0,0,https://x.com/cnowye/status/1495548819492470785,1484920051426013184,cnowye
561,1495548802555871232,Sun Feb 20 23:59:55 +0000 2022,0,Haii botnya murah lewattt :)),1495548802555871232,,,in,,0,0,0,https://x.com/SteppiZamurah/status/1495548802555871232,1099743457,SteppiZamurah
562,1495548777796874240,Sun Feb 20 23:59:49 +0000 2022,0,Kalau ketemu Yoona kamu mau ngapain?|Yoona ngopi yuk?⊙ω⊙,1495548777796874240,,,in,Di antara dua Anu,0,0,0,https://x.com/emakyoonah/status/1495548777796874240,896471004,emakyoonah
563,1495548735148994560,Sun Feb 20 23:59:39 +0000 2022,0,Sekda: Exit Tol Gedebage Segera Aktif https://t.co/cNuKSGtHzh,1495548735148994560,,,in,Indihiang - Jawa Barat,0,0,0,https://x.com/DuddyRS/status/1495548735148994560,52003112,DuddyRS
564,1495548790111195136,Sun Feb 20 23:59:52 +0000 2022,1,wai kinfadi gaskiya ,1495548790111195136,,,in,pluto,0,0,0,https://x.com/ak_matazu/status/1495548790111195136,866073335343534080,ak_matazu
565,1495548781777285120,Sun Feb 20 23:59:50 +0000 2022,0,punya anjing gini amat bjingan pagi pipis di kamar gue,1495548781777285120,,,in,,0,0,0,https://x.com/kxuromii/status/1495548781777285120,1358746975772971009,kxuromii
566,1495548777377280006,Sun Feb 20 23:59:49 +0000 2022,1,Allahbya shiryeka abokina ,1495548777377280006,,,in,,0,1,0,https://x.com/SaniAkarami/status/1495548777377280006,232131298,SaniAkarami
567,1495548789280899073,Sun Feb 20 23:59:51 +0000 2022,9,gagi muka palang lumpia si bays balot na balot,1495548789280899073,,,tl,viceral : perez,0,0,1,https://x.com/magicalvicey/status/1495548789280899073,1389179785843154947,magicalvicey
568,1495548772876943362,Sun Feb 20 23:59:48 +0000 2022,0,Selamat pagi everyone! Have a great day Semangat bekerja for my special person yg namanya ada di lauh mahfudz ,1495548772876943362,,,in,"Serang, Banten, Indonesia",0,0,0,https://x.com/Nurainifatin/status/1495548772876943362,347046935,Nurainifatin
569,1495548805831622662,Sun Feb 20 23:59:55 +0000 2022,0,aku juga kayak gini siapa mau nomor wa ku cung,1495548805831622662,,,in,mt after dm! ,0,0,0,https://x.com/dazzlingcatz/status/1495548805831622662,1464411131586527239,dazzlingcatz
570,1495548781269745668,Sun Feb 20 23:59:50 +0000 2022,0,Lawan Radikalisme https://t.co/OCdD39jTrm,1495548781269745668,https://pbs.twimg.com/media/FMFBr_7akAAKyUh.jpg,,in,,0,0,0,https://x.com/MARIOS71048476/status/1495548781269745668,1344488511517249538,MARIOS71048476
571,1495548773992636416,Sun Feb 20 23:59:48 +0000 2022,0,Buildnya kuganti lagi ‍️ https://t.co/xJXUvrmo8Z,1495548773992636416,https://pbs.twimg.com/media/FMFBrheaMAEuo34.jpg,,in,real world,0,0,0,https://x.com/ararunaka/status/1495548773992636416,1416083799201304576,ararunaka
572,1495548789947453442,Sun Feb 20 23:59:52 +0000 2022,0,NGAKAK,1495548789947453442,,,in,fullsun,0,0,0,https://x.com/nuwina00/status/1495548789947453442,1478167693110902786,nuwina00
573,1495548802094170114,Sun Feb 20 23:59:55 +0000 2022,0,KETAWA BGT,1495548802094170114,,,in,21,0,0,0,https://x.com/oblliuiate/status/1495548802094170114,1380722471431639041,oblliuiate
574,1495548750147715072,Sun Feb 20 23:59:42 +0000 2022,0,Udah hari Senin. Ternyata bumi itu berjalan dan juga berputar :),1495548750147715072,,,in,,0,0,0,https://x.com/Nolnolkosong/status/1495548750147715072,1489618208243863553,Nolnolkosong
575,1495548761568952330,Sun Feb 20 23:59:45 +0000 2022,0,Baru saja mengirim foto https://t.co/vJvrqsL9mS,1495548761568952330,,,in,"Tangerang, Indonesia",0,0,0,https://x.com/fahirastoreid/status/1495548761568952330,1439000945849823234,fahirastoreid
576,1495548773590003712,Sun Feb 20 23:59:48 +0000 2022,0,Katla 32 6/6 sebel ⬛⬛⬛⬛ ⬛⬛⬛ ⬛ ⬛⬛⬛ ⬛⬛ https://t.co/cj6SZMpOfG,1495548773590003712,,,in,wakanda,0,0,0,https://x.com/justr1mja/status/1495548773590003712,1104200677088145408,justr1mja
577,1495547933286096902,Sun Feb 20 23:59:51 +0000 2022,3,@poetastrologers Taurus https://t.co/UFdhYMtZ3B,1495548785497411586,,poetastrologers,in,Moon 🌒,0,0,0,https://x.com/TheMysticYin/status/1495548785497411586,1302803982667124743,TheMysticYin
578,1495548752442302464,Sun Feb 20 23:59:43 +0000 2022,0,pagi pagi dah dibikin bete aja,1495548752442302464,,,in,unlabeled,0,0,0,https://x.com/ekonlucu/status/1495548752442302464,1378929520367923200,ekonlucu
579,1495548787691081731,Sun Feb 20 23:59:51 +0000 2022,1,NAHHH RANBOO GOINGN hehe SKHSJD,1495548787691081731,,,in,peepoRose,0,0,0,https://x.com/kiwisgenloss/status/1495548787691081731,1358265928820039685,kiwisgenloss
580,1495548801129803778,Sun Feb 20 23:59:54 +0000 2022,0,Wah! Bijak! Katapat 30 2/6 ⬛⬛ ,1495548801129803778,,,in,,0,0,0,https://x.com/AisuruHikari_/status/1495548801129803778,209190823,AisuruHikari_
581,1495548749850243072,Sun Feb 20 23:59:42 +0000 2022,0,perut gue sakit bgttttttt,1495548749850243072,,,in,,1,0,0,https://x.com/haetcityx/status/1495548749850243072,1456536948814667778,haetcityx
582,1495548809237397507,Sun Feb 20 23:59:56 +0000 2022,0,cakep bener jir ampe ekspresi yedam ,1495548809237397507,,,in,,0,0,0,https://x.com/hyunoten/status/1495548809237397507,1238141603035795456,hyunoten
583,1495548774369972230,Sun Feb 20 23:59:48 +0000 2022,0,Pernah kayak gini tapi lupa kapan. Yup memang bikin ngga percaya... :'),1495548774369972230,,,in,"BTS, UP10TION, OFFGUN, BKPP",0,0,0,https://x.com/aoi_7moon/status/1495548774369972230,1652861202,aoi_7moon
584,1495548819861569536,Sun Feb 20 23:59:59 +0000 2022,0,wkwkwk sopirnya paling semangat goyang,1495548819861569536,,,in,kinda selective.,0,0,0,https://x.com/babygyuwie/status/1495548819861569536,1323780202774687744,babygyuwie
585,1495548766073819136,Sun Feb 20 23:59:46 +0000 2022,0,Salah banget baca cerita yang berbau C word Pagi2 nyesek banget ,1495548766073819136,,,in,,0,0,0,https://x.com/jujuandcandy/status/1495548766073819136,1391555429885308929,jujuandcandy
586,1495548763439759360,Sun Feb 20 23:59:45 +0000 2022,0,Emang panutan cu,1495548763439759360,,,in,+62-203-701,0,0,0,https://x.com/qyurea/status/1495548763439759360,365850706,qyurea
587,1495548802232885248,Sun Feb 20 23:59:55 +0000 2022,0,sumpah kyomo cakep bgtt ,1495548802232885248,,,in,IND/ENG 🆗,0,0,0,https://x.com/hokuste/status/1495548802232885248,1380031119446339586,hokuste
588,1495548762982617088,Sun Feb 20 23:59:45 +0000 2022,0,Kick n rush asli nih MUN vs Leeds. Gokil,1495548762982617088,,,in,indonesia,0,0,0,https://x.com/ajisabta/status/1495548762982617088,286516009,ajisabta
589,1495548818833788930,Sun Feb 20 23:59:59 +0000 2022,0,Alhamdulillah .. Semangat Pagi ini Sob Udaranya 32 celcius | Semoga Berkah Hari Ini .. Aamiin Kantor PT. RAJA RAK INDONESIA https://t.co/wBucEYGLvm,1495548818833788930,,,in,Jakarta,0,0,0,https://x.com/renbaki/status/1495548818833788930,98286167,renbaki
590,1495548792871202816,Sun Feb 20 23:59:52 +0000 2022,0,Pertanyaan gue gak pernah terjawab semuanya ambigu dan rancu.,1495548792871202816,,,in,,0,0,0,https://x.com/owliot/status/1495548792871202816,1440290346798252035,owliot
591,1495548798017613824,Sun Feb 20 23:59:54 +0000 2022,0,Bisa2 aja nih cari dana buat ibu kota,1495548798017613824,,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/callme_bimo/status/1495548798017613824,559796979,callme_bimo
592,1495548815876976641,Sun Feb 20 23:59:58 +0000 2022,0,Kalau kt Johor cicah kicap. Kt pantai timur cicah budu.,1495548815876976641,,,in,"Batipuh, Indonesia",0,1,1,https://x.com/MalequeArrasyid/status/1495548815876976641,711699194,MalequeArrasyid
593,1495548792049106944,Sun Feb 20 23:59:52 +0000 2022,0,Ujan deras bgtt trs jaketku lengennya basah bgt kan. I draped it over my chair trs airnya dripping from the sleeves,1495548792049106944,,,in,bali,0,2,0,https://x.com/iminhyukie/status/1495548792049106944,952773597734383621,iminhyukie
594,1495548803046387713,Sun Feb 20 23:59:55 +0000 2022,0,Raisha sepintas mirip keisya Levronka.... Tp Giselle cantik jg,1495548803046387713,,,in,,0,0,0,https://x.com/bhismaaa10/status/1495548803046387713,1113250501,bhismaaa10
595,1495548814618415106,Sun Feb 20 23:59:58 +0000 2022,0,hari ini ada meet virtual 3x alias gue harus mengorbankan batre gue tanpa mengbuka twitter hdh simingit,1495548814618415106,,,in,she/her 20,0,0,0,https://x.com/seocangbeans/status/1495548814618415106,1285802530501345280,seocangbeans
596,1495541894750740480,Sun Feb 20 23:59:39 +0000 2022,0,@Yanti42780098 Selamat pagi perihal saran penambahan perjalanan KRL dari dan tujuan akhir Stasiun Tigaraksa akan terus diupayakan seiring dengan kesiapan sarana serta prasarana. Kami senantiasa terus meningkatkan pelayanan operasional KRL demi tetap menjaga kenyamanan pelanggan. Terima kasih.,1495548736436830209,,Yanti42780098,in,Jakarta Pusat,0,0,0,https://x.com/CommuterLine/status/1495548736436830209,341987176,CommuterLine
597,1495548792346533893,Sun Feb 20 23:59:52 +0000 2022,0,Suking suki talaga si kyu dito HAHAHAHHAHA,1495548792346533893,,,tl,A_5 • All for Hyunsuk,0,0,0,https://x.com/bestboihyunsuk/status/1495548792346533893,1394088205343883271,bestboihyunsuk
598,1495548795957886976,Sun Feb 20 23:59:53 +0000 2022,0, Dia bagiku adalah seorang yg tak akan terlupakan. Karna aku tersenyum &amp; tertawa juga karna dia PandaHedgehog,1495548795957886976,,,in,Blue World,0,0,0,https://x.com/win_hae8696/status/1495548795957886976,537913559,win_hae8696
599,1495548805822894081,Sun Feb 20 23:59:55 +0000 2022,0,Persahabatan mengubah dunia menjadi lebih indah :) #Quote,1495548805822894081,,,in,Heaven,0,0,0,https://x.com/greynadya/status/1495548805822894081,1386022412,greynadya
600,1495548805781286915,Sun Feb 20 23:59:55 +0000 2022,0,Rumah sakit sekarang mana mau ngaku. Uang kan pemasukan besar,1495548805781286915,,,in,,0,0,0,https://x.com/mountestqiun/status/1495548805781286915,260595022,mountestqiun
601,1495548774617255936,Sun Feb 20 23:59:48 +0000 2022,0,JEONG SIHO hindi pa kita nakikilala pero mahal na kita agad!,1495548774617255936,,,tl,,1,1,0,https://x.com/talidoie/status/1495548774617255936,1351865911360176129,talidoie
602,1495548807370526724,Sun Feb 20 23:59:56 +0000 2022,1,Nama nya juga manusia Janji sana orang lain harus di tepatin tapi kalo udh berjanji sama diri sendiri susah bngt di tepatin malah kadang di ingkarin . Senin mendung,1495548807370526724,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/panggilbamssaja/status/1495548807370526724,634642665,panggilbamssaja
603,1495548756036833282,Sun Feb 20 23:59:44 +0000 2022,5,Dah ready ke semua? I belum takutttt tapi excited tapi ghisauu hahahahaha #BTOB #노래_The_Song #Be_Together @OFFICIALBTOB,1495548756036833282,,,in,Malaysia,0,1,3,https://x.com/dvisyyy_/status/1495548756036833282,1393388324753088512,dvisyyy_
604,1495548769936416772,Sun Feb 20 23:59:47 +0000 2022,0,aneh + tanda bacanya kyk anak sd,1495548769936416772,,,in,"performance ` haochan, 221228",0,0,0,https://x.com/LEECH4NIE/status/1495548769936416772,1473184149355712512,LEECH4NIE
605,1495548814295715841,Sun Feb 20 23:59:57 +0000 2022,0,laper tapi ga mau makan,1495548814295715841,,,in, cyber,0,0,0,https://x.com/macaylaro/status/1495548814295715841,1455377837859360771,macaylaro
606,1495548797321035776,Sun Feb 20 23:59:53 +0000 2022,0, kau perlu bekerja keras kalau kau itu bodoh i hea ur voice,1495548797321035776,,,in,,0,0,0,https://x.com/Zulfita_Rahmi/status/1495548797321035776,515162271,Zulfita_Rahmi
607,1495548776844599297,Sun Feb 20 23:59:49 +0000 2022,0,Ngga ada angin ngga ada hujan tiba2 ngedrag jaemin sama dreamzen ,1495548776844599297,,,in,Tangerang || Yogyakarta,0,0,0,https://x.com/nanatherabbit/status/1495548776844599297,1283347517355159554,nanatherabbit
608,1498085476494094337,Sun Feb 27 23:59:45 +0000 2022,0,aduh kenapa jadi ngantuk begini bro,1498085476494094337,,,in,dnff/dnss,0,0,0,https://x.com/bobabubiba/status/1498085476494094337,1497814964706623489,bobabubiba
609,1498085417156943874,Sun Feb 27 23:59:31 +0000 2022,1,REDHAIR HYUNJIN ,1498085417156943874,,,in,her ; Batangas,0,0,0,https://x.com/yramluvcolet/status/1498085417156943874,1488137110485757954,yramluvcolet
610,1498085487172816898,Sun Feb 27 23:59:47 +0000 2022,0,udah di mode terseraahh~,1498085487172816898,,,in,"Magetan, Indonesia",0,0,0,https://x.com/ulfahyunitar/status/1498085487172816898,545141124,ulfahyunitar
611,1498085490829905921,Sun Feb 27 23:59:48 +0000 2022,0,gimana ga kesel ya gue tadi baru bangun trs balesin chat temen gue eh dia nangis dong. katanya gegara dikatain kaya gitu. gue denger si kemarin malem. mana yang ngatain cowo lagi kalo aku jadi kamu yo malu sama manukmu mas,1498085490829905921,,,in,,0,0,0,https://x.com/iblisbulan/status/1498085490829905921,1215438806758785024,iblisbulan
612,1498085531695005701,Sun Feb 27 23:59:58 +0000 2022,0,10. deact/hiatus? bilang ke admin,1498085531695005701,,,in,,0,0,0,https://x.com/KCA_RolePlay/status/1498085531695005701,1394537922,KCA_RolePlay
613,1498085500409679873,Sun Feb 27 23:59:51 +0000 2022,0,/ hahahaha hello,1498085500409679873,,,tl,HAHA,1,0,0,https://x.com/FLAMEOUSBORN/status/1498085500409679873,1497739640060710913,FLAMEOUSBORN
614,1498085481313153031,Sun Feb 27 23:59:46 +0000 2022,0,Main tuh forex,1498085481313153031,,,in,"Sangatte, France",0,0,0,https://x.com/fachrezarm/status/1498085481313153031,1174865898,fachrezarm
615,1498085537240223744,Sun Feb 27 23:59:59 +0000 2022,1,Twask! Scarlett×twice sekarang ga dapat photocard lagi ya??atau cuma dapat kalender https://t.co/i2HvyqHm9Y,1498085537240223744,https://pbs.twimg.com/media/FMpE23hVEAEE5rK.jpg,,in,,0,4,0,https://x.com/TWICESELLBASE/status/1498085537240223744,1326205494722113536,TWICESELLBASE
616,1498085454452703232,Sun Feb 27 23:59:40 +0000 2022,0,bakit naman ganon ang bilis ng buhay,1498085454452703232,,,tl,,0,0,0,https://x.com/casapao_erwin/status/1498085454452703232,1427091697662521344,casapao_erwin
617,1498085456474517504,Sun Feb 27 23:59:40 +0000 2022,2,A a abar kaza cikin gashinta,1498085456474517504,,,in,Federal Capital Territory,0,1,0,https://x.com/Moh_Serlis/status/1498085456474517504,1047781252982484993,Moh_Serlis
618,1498085482391306242,Sun Feb 27 23:59:46 +0000 2022,0,gila dibilang salah lu,1498085482391306242,,,in,,0,0,0,https://x.com/yoojungiev/status/1498085482391306242,1239464692981968897,yoojungiev
619,1498085484136132610,Sun Feb 27 23:59:47 +0000 2022,0,pagi semuaa jangan lupa sarapan!!,1498085484136132610,,,in,palung mariana,0,5,0,https://x.com/xyzxyzxyn/status/1498085484136132610,1413319255706112000,xyzxyzxyn
620,1498085512615272449,Sun Feb 27 23:59:53 +0000 2022,0,Good morning semua!,1498085512615272449,,,in,,0,0,0,https://x.com/takenaga/status/1498085512615272449,14733138,takenaga
621,1498085529782730757,Sun Feb 27 23:59:58 +0000 2022,0,kambing ,1498085529782730757,,,in,Seven. 22 - Cancer,0,0,0,https://x.com/notforyousun/status/1498085529782730757,1456835958884962304,notforyousun
622,1498085449377599488,Sun Feb 27 23:59:38 +0000 2022,0,BUMABABA NA YUNG GAP! 277K NALANG PO @SB19Official #SB19,1498085449377599488,,,tl,,0,0,0,https://x.com/sekenweirduo/status/1498085449377599488,1387934319746818050,sekenweirduo
623,1498085506990493696,Sun Feb 27 23:59:52 +0000 2022,2,06.59: RT @binamargajaktim: Pantauan situasi pada UP Cawang terpantau kondisi cuaca gerimis dan lalin lancar. Pompa dalam kondisi standby. #22TahunElshintaNewsAndTalk https://t.co/Yoa8vdrGPz,1498085506990493696,https://pbs.twimg.com/media/FMpBW7DVcAIALMj.jpg,,in,,0,0,0,https://x.com/RadioElshinta/status/1498085506990493696,121640063,RadioElshinta
624,1498085495376519170,Sun Feb 27 23:59:49 +0000 2022,0,ampun dah reiner wkwkwkwk,1498085495376519170,,,in,,0,0,0,https://x.com/tinkxxrbxlle/status/1498085495376519170,1208994407594127360,tinkxxrbxlle
625,1498085501777379328,Sun Feb 27 23:59:51 +0000 2022,0, Tidak ada satupun sifat yang diberikan Tuhan kepada kita yang tidak pernah berguna. ,1498085501777379328,,,in,Bandung,0,0,0,https://x.com/rastradewangga/status/1498085501777379328,749412884,rastradewangga
626,1498085486568493058,Sun Feb 27 23:59:47 +0000 2022,0,Katla 39 6/6 ⬛⬛ ⬛⬛ ⬛⬛ ⬛⬛ ⬛ https://t.co/iOwM3ymthQ Sebelnya sih ada banget loh ‍,1498085486568493058,,,in,,0,0,0,https://x.com/deniyaraniastri/status/1498085486568493058,400138565,deniyaraniastri
627,1498085527811100675,Sun Feb 27 23:59:57 +0000 2022,0,Kenapa sih mau dibayar 3k doang:((,1498085527811100675,,,in,BDO-CGK,0,1,0,https://x.com/helsinkiie/status/1498085527811100675,877416542895349764,helsinkiie
628,1498085081583214593,Sun Feb 27 23:59:44 +0000 2022,40,Foto turn table St Ciwidey pada tahun 2009. https://t.co/16ESHLZY33,1498085473071218688,https://pbs.twimg.com/media/FMpEo_KVgAEyfcW.jpg,Irps_BD,in,,1,2,6,https://x.com/Irps_BD/status/1498085473071218688,1288297514379038721,Irps_BD
